"Time (s)";"Latitude (째)";"Longitude (째)";"Height (m)";"Velocity (m/s)";"Direction (째)";"Horizontal Accuracy (m)";"Vertical Accuracy (째)"
6,698012352E-3;5,235568078E1;4,889871888E0;2,337978431E0;0,000000000E0;NaN;6,520160526E0;4,000000000E0
6,349545717E-1;5,235568866E1;4,889871553E0;3,135219574E0;0,000000000E0;1,532812500E2;1,668156862E1;8,000000000E0
1,288988471E0;5,235568887E1;4,889871972E0;1,731410980E0;0,000000000E0;1,532812500E2;1,668156862E1;4,000000000E0
2,289204001E0;5,235569457E1;4,889870966E0;1,862819672E0;0,000000000E0;1,532812500E2;1,402444144E1;4,000000000E0
3,289405227E0;5,235569365E1;4,889871804E0;1,947414398E0;0,000000000E0;1,532812500E2;1,292180449E1;4,000000000E0
4,289593935E0;5,235569444E1;4,889875660E0;2,120204926E0;0,000000000E0;1,532812500E2;1,110706539E1;4,000000000E0
5,289772511E0;5,235569268E1;4,889875157E0;2,160305023E0;0,000000000E0;1,532812500E2;9,853097765E0;4,000000000E0
6,289922357E0;5,235569348E1;4,889874319E0;2,195339203E0;0,000000000E0;1,532812500E2;9,064588876E0;4,000000000E0
7,290064454E0;5,235569264E1;4,889875241E0;2,292751312E0;0,000000000E0;1,532812500E2;8,492786914E0;4,000000000E0
8,290200353E0;5,235569260E1;4,889875241E0;2,477382660E0;0,000000000E0;1,532812500E2;7,593478263E0;4,000000000E0
9,290326238E0;5,235569256E1;4,889875157E0;2,567287445E0;0,000000000E0;1,532812500E2;7,136299379E0;4,000000000E0
1,029043639E1;5,235569252E1;4,889875073E0;2,635707855E0;0,000000000E0;1,532812500E2;6,883152542E0;4,000000000E0
1,129054666E1;5,235569239E1;4,889874989E0;2,692165375E0;0,000000000E0;1,532812500E2;6,585368036E0;4,000000000E0
1,229064989E1;5,235569235E1;4,889875073E0;2,785793304E0;0,000000000E0;1,532812500E2;6,263002345E0;4,000000000E0
1,329074359E1;5,235569235E1;4,889875073E0;2,785793373E0;0,000000000E0;NaN;6,263002345E0;4,000000000E0
1,429083610E1;5,235569193E1;4,889874905E0;2,991176673E0;0,000000000E0;NaN;5,668726178E0;4,000000000E0
1,529092050E1;5,235569187E1;4,889902686E0;3,421230460E0;9,800000191E-1;8,332032381E1;5,476567580E0;3,004269247E0
1,629099572E1;5,235567687E1;4,889931332E0;3,257717276E0;9,800000191E-1;1,030078236E2;5,201921698E0;3,065001827E0
1,729107034E1;5,235567779E1;4,889958574E0;3,999294423E0;9,800000191E-1;1,030078236E2;5,012443521E0;3,118301380E0
1,829113829E1;5,235568315E1;4,889983572E0;5,078273952E0;1,190000057E0;1,037109509E2;4,868370080E0;4,000000000E0
1,929119802E1;5,235568517E1;4,890018675E0;5,382045993E0;1,509999990E0;1,001953298E2;4,855358915E0;4,000000000E0
2,029125738E1;5,235568941E1;4,890036133E0;5,568325220E0;1,190000057E0;9,949220114E1;5,243441174E0;6,000000000E0
2,129131293E1;5,235569222E1;4,890054215E0;5,646084000E0;1,139999986E0;9,351563822E1;5,317148967E0;6,000000000E0
2,229136515E1;5,235569557E1;4,890068874E0;6,097438963E0;1,029999971E0;8,718751196E1;5,187619094E0;6,000000000E0
2,329141486E1;5,235569939E1;4,890083196E0;5,493679198E0;1,029999971E0;8,296876188E1;5,265328650E0;6,000000000E0
2,429146051E1;5,235569975E1;4,890102155E0;4,571499021E0;1,029999971E0;8,753907446E1;5,394059912E0;6,000000000E0
2,529150391E1;5,235569824E1;4,890120704E0;4,733913576E0;1,059999943E0;9,210938731E1;5,598060546E0;6,000000000E0
2,629154444E1;5,235569355E1;4,890143540E0;5,790676304E0;1,240000010E0;9,984376420E1;5,571617149E0;6,000000000E0
2,729158211E1;5,235568986E1;4,890164076E0;6,210231969E0;1,240000010E0;9,984376420E1;5,317599074E0;6,000000000E0
2,829161918E1;5,235568608E1;4,890177448E0;5,929470218E0;1,059999943E0;1,005468871E2;5,463200033E0;6,000000000E0
2,929165256E1;5,235568207E1;4,890190637E0;5,460537082E0;8,500000238E-1;9,667969731E1;5,246500983E0;6,000000000E0
3,029168451E1;5,235567659E1;4,890219199E0;5,951198795E0;1,379999995E0;9,914064083E1;4,944793419E0;6,000000000E0
3,129171348E1;5,235567416E1;4,890241119E0;7,162380436E0;1,379999995E0;9,386720350E1;4,719898942E0;6,000030885E0
3,229174078E1;5,235567865E1;4,890269429E0;4,249782762E0;1,289999962E0;8,894532749E1;4,825982810E0;6,000000000E0
3,329176760E1;5,235573328E1;4,890346082E0;1,433469461E0;1,014313366E0;NaN;1,274240855E1;1,001033583E0
3,429179192E1;5,235574292E1;4,890347585E0;1,498622682E0;8,647359852E-1;NaN;1,363037584E1;1,032496157E0
3,529181480E1;5,235575291E1;4,890335814E0;1,388616462E0;8,162297049E-1;NaN;1,448144887E1;1,030200988E0
3,629183722E1;5,235575026E1;4,890368567E0;1,365995558E0;4,985995492E-1;NaN;1,554842555E1;1,043370482E0
3,729185688E1;5,235574003E1;4,890366177E0;1,395009710E0;1,093783750E-1;NaN;1,448282172E1;1,040383920E0
3,829187644E1;5,235571526E1;4,890343507E0;1,122666544E0;4,390857156E-2;5,801119648E1;1,163371409E1;1,268534005E0
3,929189503E1;5,235568285E1;4,890337962E0;1,688177493E0;5,934736873E-2;5,801118877E1;1,115320349E1;1,263468109E0
4,029191148E1;5,235569230E1;4,890350619E0;1,342676198E0;3,154586886E-2;5,801119930E1;1,139448146E1;1,253077597E0
4,129192734E1;5,235569355E1;4,890398852E0;1,671594697E0;3,671873718E-1;5,801123561E1;1,054441706E1;1,248796616E0
4,229194307E1;5,235571354E1;4,890378032E0;1,684966403E0;1,863493758E-1;5,801122218E1;9,968361543E0;1,238755662E0
4,329195678E1;5,235569122E1;4,890391729E0;1,044085589E0;2,352605965E-1;5,801123001E1;9,705528331E0;1,228325848E0
4,429197073E1;5,235568819E1;4,890401273E0;1,282840698E0;2,314818214E-1;5,801123683E1;1,023167410E1;1,227795452E0
4,529198337E1;5,235566515E1;4,890404553E0;1,470868366E0;2,521680895E-1;5,801123677E1;1,058663639E1;1,219615692E0
4,629199457E1;5,235566313E1;4,890405004E0;1,583669592E0;2,003851519E-1;5,801123689E1;1,254135644E1;1,218181384E0
4,729200637E1;5,235565549E1;4,890408926E0;1,300218356E0;2,653665202E-1;5,801123899E1;1,464199417E1;1,214587970E0
4,829201674E1;5,235565918E1;4,890413203E0;1,330858111E0;3,150046109E-1;5,801124260E1;1,787395482E1;1,208502902E0
4,929202700E1;5,235565169E1;4,890420741E0;1,492266266E0;4,100098591E-1;5,801124743E1;2,054360209E1;1,202767156E0
5,029203665E1;5,235565411E1;4,890422372E0;1,509087608E0;4,383463031E-1;5,801124892E1;2,445937582E1;1,199980651E0
5,129204535E1;5,235564687E1;4,890410447E0;1,470661410E0;1,946209752E-1;5,801123918E1;2,874446230E1;1,196619017E0
5,229205370E1;5,235564655E1;4,890434384E0;1,536380893E0;4,261519442E-1;5,801125710E1;3,196981540E1;1,192614058E0
5,329206169E1;5,235561849E1;4,890395094E0;1,377146578E0;1,858682329E-1;5,801122456E1;2,742327083E1;1,187981215E0
5,429206920E1;5,235561113E1;4,890375655E0;1,302943313E0;3,764602626E-2;5,801120917E1;2,901801056E1;1,184973713E0
5,529207551E1;5,235558960E1;4,890394460E0;1,190759157E0;2,902139148E-1;5,801122091E1;2,925135155E1;1,182045139E0
5,629208243E1;5,235556093E1;4,890403392E0;1,362246496E0;5,829435887E-1;5,801122447E1;2,903513148E1;1,178047982E0
5,729208910E1;5,235556035E1;4,890399763E0;1,289926886E0;5,159430949E-1;5,801122168E1;2,867772760E1;1,174856075E0
5,829209435E1;5,235557104E1;4,890358229E0;1,333310759E0;1,264879462E-1;5,801119171E1;2,702212838E1;1,172791323E0
5,929209971E1;5,235553135E1;4,890475442E0;1,149500474E0;2,969529490E-1;5,801127526E1;2,207602207E1;1,171084191E0
6,029210579E1;5,235552654E1;4,890421303E0;9,070368987E-1;1,508111316E-1;5,801123413E1;2,070326749E1;1,168601287E0
6,129211032E1;5,235552889E1;4,890402940E0;1,511199257E0;4,905762314E-1;5,801122062E1;2,104611906E1;1,166150448E0
6,229211509E1;5,235553592E1;4,890392920E0;1,675252470E0;1,366456711E-1;5,801121387E1;2,286149544E1;1,287015880E0
6,329212022E1;5,235552710E1;4,890371329E0;1,065298139E0;7,030858482E-2;5,801119671E1;2,382095579E1;1,280356159E0
6,429212427E1;5,235553575E1;4,890320529E0;9,778114185E-1;3,795789825E-1;5,801115956E1;2,636443663E1;1,273008645E0
6,529212904E1;5,235552981E1;4,890326903E0;8,536245432E-1;6,459703536E-2;5,801116369E1;2,915453997E1;1,267520072E0
6,629213333E1;5,235551510E1;4,890347999E0;1,158171370E0;3,900318871E-1;5,801117790E1;2,933358737E1;1,258850666E0
6,729213607E1;5,235551165E1;4,890342545E0;9,351093089E-1;2,393105012E-1;5,801117343E1;2,807335777E1;1,246932739E0
6,829214013E1;5,235551917E1;4,890345884E0;1,102735964E0;1,408010301E-1;5,801117676E1;2,857000682E1;1,243766244E0
6,929214382E1;5,235544257E1;4,890382446E0;1,475939932E0;4,013293977E-1;5,801119578E1;2,715507023E1;1,238357350E0
7,029214656E1;5,235538776E1;4,890381180E0;1,192142038E0;2,376772998E-1;5,801118882E1;2,254291907E1;1,233152291E0
7,129214966E1;5,235533541E1;4,890358397E0;1,495723471E0;1,432447501E-1;5,801116600E1;2,263614856E1;1,196651029E0
7,229215276E1;5,235533133E1;4,890343127E0;1,242387862E0;7,577144039E-2;5,801115410E1;2,151748741E1;1,190705830E0
7,329215574E1;5,235535933E1;4,890315751E0;1,226382235E0;8,919298431E-2;5,801113663E1;1,823411416E1;1,215008202E0
7,429215872E1;5,235529580E1;4,890295734E0;1,813321204E0;4,500760649E-1;7,493734953E1;1,574168978E1;1,178448430E0
7,529216087E1;5,235530221E1;4,890295207E0;1,187363403E0;4,483011174E-2;7,493735209E1;1,483817814E1;1,202413761E0
7,629216409E1;5,235528522E1;4,890284110E0;1,054116815E0;3,321023118E-2;7,493733635E1;1,317415568E1;1,199232843E0
7,729216516E1;5,235528429E1;4,890290314E0;1,580857552E0;2,649890289E-1;7,493734037E1;1,355049808E1;1,194480515E0
7,829216814E1;5,235528630E1;4,890268210E0;1,576502573E0;1,334130439E-1;7,493732545E1;1,332236091E1;1,191946563E0
7,929217005E1;5,235527435E1;4,890289454E0;1,443844910E0;2,309900401E-1;7,493733520E1;1,332702387E1;1,187631453E0
8,029217267E1;5,235527144E1;4,890291227E0;1,591146993E0;3,573395101E-1;7,493733514E1;1,344947364E1;1,184262343E0
8,129217386E1;5,235526766E1;4,890287529E0;1,239500583E0;2,163057255E-1;7,493733075E1;1,498332756E1;1,181797475E0
8,229217660E1;5,235525948E1;4,890299476E0;1,458582249E0;2,234446386E-1;7,493733557E1;1,391122125E1;1,177992901E0
8,329217839E1;5,235523701E1;4,890281776E0;1,721793255E0;1,608916073E-1;7,493731259E1;1,474343904E1;1,175971796E0
8,429218054E1;5,235523018E1;4,890272942E0;1,291064154E0;3,408607613E-1;7,493730313E1;1,632572584E1;1,173385360E0
8,529218209E1;5,235522718E1;4,890297998E0;1,654024481E0;4,849734293E-1;7,493731971E1;1,811997188E1;1,170828462E0
8,629218447E1;5,235520330E1;4,890257564E0;1,772891520E0;4,415234217E-1;7,493727979E1;1,837056794E1;1,169220839E0
8,729218578E1;5,235520342E1;4,890256612E0;1,721854573E0;2,909776331E-1;7,493727917E1;1,887644146E1;1,164531956E0
8,829218721E1;5,235517929E1;4,890239693E0;1,688329252E0;2,218460853E-1;7,493725599E1;1,831501461E1;1,290562726E0
8,929218936E1;5,235519585E1;4,890225462E0;1,612980137E0;2,035664497E-1;7,493725338E1;1,722701350E1;1,286449649E0
9,029219067E1;5,235521250E1;4,890227767E0;1,090610781E0;2,719784176E-1;7,493726266E1;1,851058258E1;1,279422268E0
9,129219246E1;5,235519126E1;4,890229886E0;1,845125749E0;5,250364252E-1;7,493725444E1;1,925108788E1;1,232037671E0
9,229219353E1;5,235516608E1;4,890249189E0;1,513513641E0;4,812917798E-1;7,493725674E1;1,800545107E1;1,226118026E0
9,329219484E1;5,235516931E1;4,890266297E0;1,903243328E0;5,065875984E-1;7,493727048E1;1,789414503E1;1,219334914E0
9,429219651E1;5,235513684E1;4,890239232E0;1,646709086E0;3,226943668E-1;7,493723621E1;1,772428494E1;1,215361374E0
9,529219806E1;5,235512460E1;4,890230500E0;1,452508083E0;1,157140749E-1;7,493722434E1;1,807824933E1;1,209713627E0
9,629219866E1;5,235513479E1;4,890101906E0;1,468044426E0;2,517345502E-1;1,074560900E2;1,509521803E1;1,223988243E0
9,729220057E1;5,235513932E1;4,890106166E0;1,435135611E0;2,547715927E-2;1,074560987E2;1,471649305E1;1,225307474E0
9,829220200E1;5,235511335E1;4,890103966E0;1,806475664E0;2,309152123E-1;1,074560710E2;1,468843968E1;1,220483773E0
9,929220247E1;5,235505182E1;4,890108719E0;2,010874132E0;8,785668249E-1;1,715650428E2;1,286277634E1;1,205932120E0
1,002922043E2;5,235500454E1;4,890185129E0;1,479165851E0;1,284557579E0;1,670717807E2;1,235997689E1;1,179018941E0
1,012922060E2;5,235496594E1;4,890208896E0;1,811731273E0;1,508121124E0;1,657030616E2;1,102368113E1;1,169781595E0
1,022922070E2;5,235492598E1;4,890229514E0;1,646962907E0;1,621327796E0;1,644340257E2;1,031208599E1;1,165981782E0
1,032922089E2;5,235494224E1;4,890224296E0;1,775037815E0;1,240030883E0;1,659683589E2;9,962582422E0;1,161303853E0
1,042922093E2;5,235494356E1;4,890219333E0;1,591461431E0;1,107146665E0;1,683137700E2;1,009068199E1;1,157099162E0
1,052922106E2;5,235493308E1;4,890211599E0;1,593084788E0;1,104503996E0;1,712689190E2;1,009489533E1;1,152987888E0
1,062922119E2;5,235491296E1;4,890215365E0;1,405090521E0;1,223916688E0;1,725104707E2;1,048065482E1;1,150835677E0
1,072922132E2;5,235488691E1;4,890232443E0;1,748222544E0;1,505296922E0;1,694260280E2;1,085629913E1;1,148362452E0
1,082922143E2;5,235488362E1;4,890221306E0;1,429274855E0;1,197033626E0;1,737592156E2;9,687328139E0;1,144974748E0
1,092922155E2;5,235488210E1;4,890217709E0;2,181632261E0;1,095255261E0;1,743724883E2;1,004456680E1;1,142492490E0
1,102922163E2;5,235488904E1;4,890216043E0;1,920035359E0;7,940567778E-1;1,703934235E2;9,985881803E0;1,140437004E0
1,112922174E2;5,235488211E1;4,890223337E0;1,509873656E0;7,538674919E-1;1,676075567E2;1,034269601E1;1,142257252E0
1,122922184E2;5,235487772E1;4,890220926E0;1,701135573E0;8,135239802E-1;1,686080695E2;1,015229812E1;1,155920195E0
1,132922198E2;5,235488200E1;4,890194867E0;1,672375628E0;7,406907740E-1;1,686080480E2;1,031502889E1;1,159199566E0
1,142922201E2;5,235487709E1;4,890206802E0;1,522130681E0;7,954104161E-1;1,686080578E2;1,156902176E1;1,163035933E0
1,152922217E2;5,235487196E1;4,890213272E0;1,454481149E0;7,942345165E-1;1,686080631E2;1,321511663E1;1,284428919E0
1,162922220E2;5,235484903E1;4,890207954E0;2,049644103E0;1,217373479E0;1,748505172E2;1,417500573E1;1,268415822E0
1,172922231E2;5,235482477E1;4,890225287E0;1,143295310E0;1,384881933E0;1,671163401E2;1,507573462E1;1,233599397E0
1,182922252E2;5,235479037E1;4,890228331E0;1,867587243E0;1,718631616E0;1,683682133E2;1,518118702E1;1,223588518E0
1,192922257E2;5,235478154E1;4,890238364E0;1,764340347E0;1,592945043E0;1,648680287E2;1,660375610E1;1,218230195E0
1,202922267E2;5,235474920E1;4,890258073E0;1,528847450E0;1,805423477E0;1,646005495E2;1,716767702E1;1,209143188E0
1,212922275E2;5,235472297E1;4,890245155E0;1,775686937E0;1,925133823E0;1,707371079E2;1,733608811E1;1,204223431E0
1,222922293E2;5,235470164E1;4,890256125E0;6,103431294E-1;1,939880282E0;1,710276408E2;1,739466983E1;1,198868354E0
1,232922297E2;5,235468618E1;4,890254995E0;2,116449406E0;1,941062966E0;1,713534508E2;1,902667088E1;1,196406638E0
1,242922301E2;5,235466961E1;4,890278443E0;1,840923640E0;1,928826687E0;1,687523825E2;2,033796385E1;1,190393115E0
1,252922320E2;5,235480394E1;4,890264433E0;2,068600551E0;3,796616791E-1;1,686498421E2;1,698867064E1;1,196743570E0
1,262922329E2;5,235474134E1;4,890274029E0;1,849998906E0;9,400691802E-1;1,677365324E2;1,673494032E1;1,204616944E0
1,272922335E2;5,235473815E1;4,890241514E0;1,569276137E0;7,055754291E-1;1,677365056E2;1,590178233E1;1,206442491E0
1,282922357E2;5,235476777E1;4,890246776E0;1,483273804E0;3,767099443E-1;1,677365103E2;1,470444611E1;1,202147968E0
1,292922361E2;5,235478267E1;4,890242306E0;1,829843724E0;5,244123283E-1;1,677365068E2;1,307901142E1;1,198606665E0
1,302922370E2;5,235472247E1;4,890266793E0;1,721821053E0;9,664732077E-1;1,645680685E2;1,254976350E1;1,184052921E0
1,312922380E2;5,235469662E1;4,890264843E0;1,512571577E0;1,211114243E0;1,693138174E2;1,256218396E1;1,160251445E0
1,322923231E2;5,235464785E1;4,890269439E0;1,613870039E0;1,410597888E0;1,729897057E2;1,155607267E1;1,139094998E0
1,332923197E2;5,235466862E1;4,890244824E0;1,055414450E0;8,680124809E-1;1,779661771E2;1,135542846E1;1,140100249E0
1,342923127E2;5,235465679E1;4,890254228E0;2,053133885E0;9,604591039E-1;1,740687815E2;1,199657160E1;1,155167710E0
1,352923057E2;5,235464211E1;4,890259517E0;2,349167979E0;8,956466196E-1;1,731631101E2;1,256390176E1;1,151547849E0
1,362922957E2;5,235463674E1;4,890298971E0;2,140060589E0;8,737002656E-1;1,613632663E2;1,321952756E1;1,147810457E0
1,372922883E2;5,235462665E1;4,890348143E0;1,905710145E0;1,051432495E0;1,515972911E2;1,319269131E1;1,143647636E0
1,382922833E2;5,235458729E1;4,890398290E0;1,008034525E0;1,369378573E0;1,504834739E2;1,247054906E1;1,138956936E0
1,392922759E2;5,235455423E1;4,890376694E0;1,689609392E0;1,406668745E0;1,596286250E2;1,145584258E1;1,138422545E0
1,402922652E2;5,235451336E1;4,890378287E0;1,590131179E0;1,536261316E0;1,646125176E2;1,104523171E1;1,135432888E0
1,412922550E2;5,235451358E1;4,890379782E0;1,571710999E0;1,203874010E0;1,657461568E2;1,075413671E1;1,244382197E0
1,422922481E2;5,235452688E1;4,890360311E0;1,409465693E0;8,199331415E-1;1,737495058E2;1,016239961E1;1,240748737E0
1,432922382E2;5,235452200E1;4,890391969E0;1,569158736E0;5,812894482E-1;1,736171568E2;1,004766190E1;1,243471326E0
1,442922306E2;5,235452146E1;4,890380495E0;2,274492579E-1;5,850295973E-1;1,765716035E2;9,576285614E0;1,238378243E0
1,452922262E2;5,235450935E1;4,890396511E0;1,780710438E0;2,101315902E-1;1,768737379E2;9,608053406E0;1,248066878E0
1,462922214E2;5,235451142E1;4,890384178E0;1,616310703E0;1,820123982E-1;1,768737351E2;9,911019030E0;1,250797557E0
1,472922165E2;5,235450201E1;4,890408075E0;1,466225014E0;8,339277017E-1;1,682550906E2;9,320578379E0;1,235729734E0
1,482922120E2;5,235449405E1;4,890419469E0;1,965001293E0;9,299893614E-1;1,674498674E2;8,922723006E0;1,203446800E0
1,492922094E2;5,235446544E1;4,890438478E0;1,155400150E0;1,236498952E0;1,632295930E2;8,863390036E0;1,194131064E0
1,502922059E2;5,235446703E1;4,890426006E0;2,033560654E0;1,041260302E0;1,681439506E2;8,562715151E0;1,190479854E0
1,512922021E2;5,235445294E1;4,890436280E0;1,981098965E0;1,131939474E0;1,648083989E2;8,960716862E0;1,183255256E0
1,522921991E2;5,235444717E1;4,890428612E0;1,667673131E0;1,093588451E0;1,692129585E2;9,416554210E0;1,153722475E0
1,532921968E2;5,235444760E1;4,890430566E0;1,843582010E0;9,557033999E-1;1,676782860E2;1,017213953E1;1,176463670E0
1,542921944E2;5,235444069E1;4,890445055E0;1,289554940E0;9,579417166E-1;1,627624030E2;1,105768334E1;1,147820882E0
1,552921917E2;5,235442971E1;4,890451229E0;1,714019958E0;9,580975853E-1;1,619507208E2;1,216720536E1;1,145746201E0
1,562921885E2;5,235442080E1;4,890462401E0;1,685664820E0;9,839609904E-1;1,605646075E2;1,317600901E1;1,165350178E0
1,572921867E2;5,235441408E1;4,890447651E0;1,714614389E0;7,350047929E-1;1,605630986E2;1,364837724E1;1,174186560E0
1,582921844E2;5,235440262E1;4,890429398E0;1,502132037E0;8,764173554E-1;1,644610584E2;1,177697483E1;1,178563074E0
1,592921833E2;5,235439896E1;4,890434175E0;1,807695371E0;9,461211256E-1;1,545931802E2;1,116100270E1;1,155360420E0
1,602921821E2;5,235440285E1;4,890447050E0;1,681423730E0;1,038042836E0;1,526234635E2;1,101720591E1;1,151243892E0
1,612921793E2;5,235440194E1;4,890477703E0;1,571105538E0;9,323606730E-1;1,418610860E2;1,068771544E1;1,147666412E0
1,622921779E2;5,235440422E1;4,890461295E0;1,862141117E0;7,348932018E-1;1,513691469E2;1,025038904E1;1,144138821E0
1,632921772E2;5,235437142E1;4,890433786E0;1,011355087E0;9,121314409E-1;1,674024704E2;1,036009250E1;1,142862028E0
1,642921754E2;5,235436372E1;4,890448125E0;1,609874811E0;9,172564625E-1;1,624794624E2;1,090274366E1;1,140561373E0
1,652921745E2;5,235435230E1;4,890446849E0;1,845310048E0;8,835039681E-1;1,643001576E2;1,170001632E1;1,139670138E0
1,662921736E2;5,235434510E1;4,890455962E0;1,878853645E0;9,135865503E-1;1,636169316E2;1,270488952E1;1,135720609E0
1,672921728E2;5,235433151E1;4,890466420E0;1,966341077E0;1,068225999E0;1,638166603E2;1,394688025E1;1,135865229E0
1,682921978E2;5,235433281E1;4,890514463E0;1,956565999E0;1,105950991E0;1,530773636E2;1,528104003E1;1,245295845E0
1,692921710E2;5,235429816E1;4,890526944E0;9,996987283E-1;1,370472856E0;1,562367993E2;1,405600684E1;1,237381168E0
1,702921702E2;5,235430926E1;4,890513947E0;1,823591882E0;1,033614874E0;1,554877036E2;1,294902372E1;1,227816018E0
1,712921697E2;5,235429946E1;4,890498019E0;1,652214356E0;9,405125194E-1;1,610677715E2;1,316759776E1;1,224812974E0
1,722921686E2;5,235429749E1;4,890514709E0;1,467815290E0;8,565750685E-1;1,561376199E2;1,367854753E1;1,218689294E0
1,732921675E2;5,235429190E1;4,890555717E0;1,793521963E0;8,709434536E-1;1,460455698E2;1,311912116E1;1,209692563E0
1,742921672E2;5,235422352E1;4,890546010E0;1,730133538E0;1,181314957E0;1,593743628E2;1,187453945E1;1,204507715E0
1,752921666E2;5,235420431E1;4,890574241E0;1,661541253E0;1,168948043E0;1,565316598E2;1,188896533E1;1,169465743E0
1,762921664E2;5,235420110E1;4,890600181E0;1,564839577E0;1,145294357E0;1,512114898E2;1,227760185E1;1,195118695E0
1,772921664E2;5,235420675E1;4,890593097E0;1,692238687E0;8,589841923E-1;1,521788224E2;1,270414479E1;1,191256880E0
1,782921656E2;5,235421363E1;4,890569701E0;1,510584235E0;6,340679709E-1;1,522592146E2;1,301621295E1;1,198419821E0
1,792921655E2;5,235417991E1;4,890556348E0;1,632219422E0;8,779971017E-1;1,608368233E2;1,275052787E1;1,202680242E0
1,802921647E2;5,235416210E1;4,890575503E0;1,552373253E0;9,705738080E-1;1,567641161E2;1,321755739E1;1,179264618E0
